Year,District,State,Total,20&Over,19,17-18,15-16,13-14,11-12,9-10,7-8,6&U
2013,Mid-American,WV,135,24,0,8,8,9,14,11,25,36
2013,Mid-American,W PA,1150,169,19,81,96,122,159,151,186,167
2013,Mid-American,IN,428,99,3,21,34,37,45,48,48,93
2013,Mid-American,KY,145,53,1,13,10,12,16,11,13,16
2013,Mid-American,OH,1026,338,13,55,70,116,128,134,94,78
2013,Minnesota,MN,12561,1817,68,364,698,1654,2141,2106,1896,1817
2013,New England,CT,2435,358,25,112,195,316,385,398,296,350
2013,New England,ME,1053,175,5,34,95,169,165,129,121,160
2013,New England,NH,1106,184,6,66,118,161,134,147,126,164
2013,New England,RI,732,125,6,29,76,76,88,94,101,137
2013,New England,VT,1319,306,9,38,59,159,191,175,172,210
2013,New York,NY,5344,1059,57,262,472,654,718,765,598,759
2013,Northern Plains,SD,456,29,7,45,64,58,66,63,53,71
2013,Northern Plains,WY,353,111,3,37,47,27,35,27,27,39
2013,Northern Plains,MT,884,450,11,39,67,65,49,63,61,79
2013,Northern Plains,ND,1160,43,11,62,113,152,219,177,188,195
2013,Pacific,WA,852,479,16,28,39,40,61,60,51,78
2013,Pacific,OR,198,114,5,8,11,10,9,14,13,14
2013,Pacific,HI,0,0,0,0,0,0,0,0,0,0
2013,Pacific,CA,1825,1042,18,57,111,154,127,136,99,81
2013,Pacific,AK,1811,925,17,63,108,122,130,121,116,209
2013,Pacific,NV,54,28,0,0,5,3,5,5,6,2
2013,Rocky Mountain,TX,771,429,7,22,48,52,63,57,43,50
2013,Rocky Mountain,OK,23,5,0,1,2,6,2,5,2,0
2013,Rocky Mountain,UT,391,200,10,14,37,32,37,34,13,14
2013,Rocky Mountain,ID,619,327,5,20,33,51,36,54,50,43
2013,Rocky Mountain,CO,2193,1112,34,99,144,165,196,171,154,118
2013,Rocky Mountain,AZ,305,118,1,22,29,24,41,24,19,27
2013,Rocky Mountain,NM,189,69,2,10,12,17,20,20,20,19
2013,Southeastern,VA,704,262,6,31,57,74,86,77,62,49
2013,Southeastern,TN,148,49,3,5,15,17,19,13,11,16
2013,Southeastern,SC,57,21,0,4,4,5,5,5,8,5
2013,Southeastern,NC,436,186,4,15,29,37,46,44,38,37
2013,Southeastern,MS,21,9,0,0,0,1,3,1,4,3
2013,Southeastern,LA,45,28,0,0,0,1,1,2,4,9
2013,Southeastern,GA,129,54,1,6,5,8,22,20,5,8
2013,Southeastern,FL,640,345,14,26,31,45,59,52,39,29
2013,Southeastern,AR,19,6,0,1,1,1,2,1,1,6
2013,Southeastern,AL,85,33,3,1,7,6,3,12,4,16
2013,Southeastern,MD,1023,322,25,51,99,140,137,112,81,56
2013,Southeastern,DC,176,81,6,6,10,11,13,23,18,8
2014,Atlantic,DE,80,42,3,6,4,7,4,9,4,1
2014,Atlantic,E PA,1534,513,36,133,198,228,163,124,85,54
2014,Atlantic,NJ,1442,285,18,75,162,219,206,220,162,95
2014,Central,IL,2840,690,30,188,273,322,431,413,278,215
2014,Central,IA,304,67,12,17,34,30,36,28,32,48
2014,Central,KS,98,32,0,4,9,8,12,11,12,10
2014,Central,MO,560,149,5,28,27,46,73,77,78,77
2014,Central,NE,181,19,7,10,24,23,24,28,23,23
2014,Central,WI,3093,593,23,94,141,403,457,422,397,563
2014,Massachusetts,MA,10310,1494,55,503,979,1416,1558,1533,1298,1474
2014,Michigan,MI,4794,1766,94,275,400,465,447,476,397,474
2014,Mid-American,WV,130,16,2,17,2,11,12,15,24,31
2014,Mid-American,W PA,1136,166,24,59,106,138,145,154,185,159
2014,Mid-American,IN,496,117,6,24,28,43,54,66,58,100
2014,Mid-American,KY,126,51,0,11,10,10,10,12,8,14
2014,Mid-American,OH,1051,315,21,52,86,116,141,143,105,72
2014,Minnesota,MN,12808,1853,55,392,766,1610,2138,2103,1995,1896
2014,New England,CT,2423,303,20,114,187,325,401,384,327,362
2014,New England,ME,1089,177,4,55,108,154,164,131,124,172
2014,New England,NH,1105,181,12,82,112,149,130,157,118,164
2014,New England,RI,739,130,9,42,67,72,80,104,87,148
2014,New England,VT,1255,251,7,43,53,174,181,183,171,192
2014,New York,NY,5339,1025,50,243,522,644,754,702,633,766
2014,Northern Plains,SD,465,23,5,41,60,63,69,62,69,73
2014,Northern Plains,WY,382,102,8,34,45,34,38,41,35,45
2014,Northern Plains,MT,905,455,10,52,45,69,57,83,69,65
2014,Northern Plains,ND,1236,53,12,49,102,192,215,201,203,209
2014,Pacific,WA,938,520,12,27,42,52,77,66,60,82
2014,Pacific,OR,224,140,1,8,10,6,14,27,11,7
2014,Pacific,HI,0,0,0,0,0,0,0,0,0,0
2014,Pacific,CA,2029,1049,13,76,142,161,177,165,142,104
2014,Pacific,AK,1865,909,22,65,97,120,139,138,121,254
2014,Pacific,NV,72,31,0,2,7,4,11,7,5,5
2014,Rocky Mountain,TX,772,382,7,37,42,56,74,66,48,60
2014,Rocky Mountain,OK,37,14,0,2,6,2,5,5,1,2
2014,Rocky Mountain,UT,427,237,3,21,45,28,41,19,19,14
2014,Rocky Mountain,ID,696,343,9,31,48,46,57,60,50,52
2014,Rocky Mountain,CO,2193,1096,31,109,138,175,207,157,165,115
2014,Rocky Mountain,AZ,508,188,9,20,34,40,49,47,50,71
2014,Rocky Mountain,NM,205,74,2,8,13,19,21,26,23,19
2014,Southeastern,VA,770,265,15,46,60,78,103,80,66,57
2014,Southeastern,TN,174,65,0,10,15,19,15,20,17,13
2014,Southeastern,SC,97,36,3,3,4,4,9,9,19,10
2014,Southeastern,NC,460,199,3,13,36,36,51,51,43,28
2014,Southeastern,MS,13,5,0,0,0,2,0,2,2,2
2014,Southeastern,LA,39,20,0,1,0,3,3,4,3,5
2014,Southeastern,GA,152,57,3,6,9,16,14,17,14,16
2014,Southeastern,FL,676,361,10,20,44,50,64,66,38,23
2014,Southeastern,AR,28,11,0,1,2,0,2,3,4,5
2014,Southeastern,AL,118,36,3,2,6,5,9,15,15,27
2014,Southeastern,MD,1151,390,17,59,119,141,158,119,82,66
2014,Southeastern,DC,179,82,2,6,8,10,20,26,13,12
2015,Atlantic,DE,81,37,4,1,9,6,7,6,7,4
2015,Atlantic,E PA,1658,505,25,123,249,185,202,196,112,61
2015,Atlantic,NJ,1460,291,12,72,163,214,213,220,162,113
2015,Central,IL,3005,719,44,190,296,350,436,423,286,261
2015,Central,IA,307,74,4,22,24,38,36,27,44,38
2015,Central,KS,99,29,0,8,6,11,12,21,8,4
2015,Central,MO,672,159,9,20,31,64,64,115,108,102
2015,Central,NE,182,21,4,15,16,21,27,31,21,26
2015,Central,WI,3271,566,23,86,157,385,445,442,490,677
2015,Massachusetts,MA,10527,1575,65,568,985,1446,1575,1499,1321,1493
2015,Michigan,MI,4984,1829,87,268,427,437,464,493,442,537
2015,Mid-American,WV,137,25,5,6,5,14,10,24,24,24
2015,Mid-American,W PA,1221,203,9,66,110,152,152,162,173,194
2015,Mid-American,IN,515,105,6,29,22,33,75,70,49,126
2015,Mid-American,KY,132,55,3,6,9,9,11,12,12,15
2015,Mid-American,OH,1084,327,17,49,89,117,143,126,115,101
2015,Minnesota,MN,13354,1885,54,405,755,1653,2105,2207,2104,2186
2015,New England,CT,2416,270,27,112,204,333,422,360,344,344
2015,New England,ME,1116,182,11,47,97,138,176,135,131,199
2015,New England,NH,1086,147,14,76,120,143,159,150,128,149
2015,New England,RI,739,105,7,47,63,70,87,96,93,171
2015,New England,VT,1334,294,11,37,54,184,176,176,169,233
2015,New York,NY,5666,995,43,281,531,652,769,758,694,943
2015,Northern Plains,SD,485,23,0,44,58,70,73,61,71,85
2015,Northern Plains,WY,405,110,5,35,35,37,36,42,45,60
2015,Northern Plains,MT,948,475,6,49,58,62,71,78,67,82
2015,Northern Plains,ND,1351,50,9,64,106,211,177,246,250,238
2015,Pacific,WA,1092,513,11,33,48,66,89,95,115,122
2015,Pacific,OR,265,154,0,11,10,14,24,25,15,12
2015,Pacific,HI,0,0,0,0,0,0,0,0,0,0
2015,Pacific,CA,2287,1144,22,84,171,165,203,187,204,107
2015,Pacific,AK,1935,926,10,64,95,111,147,156,159,267
2015,Pacific,NV,60,23,0,2,1,6,6,12,5,5
2015,Rocky Mountain,TX,808,397,9,27,47,67,89,67,58,47
2015,Rocky Mountain,OK,41,15,0,2,5,5,6,3,4,1
2015,Rocky Mountain,UT,503,256,8,35,39,51,41,33,18,22
2015,Rocky Mountain,ID,674,323,3,19,59,52,59,59,50,50
2015,Rocky Mountain,CO,2275,1066,36,100,143,204,196,226,177,127
2015,Rocky Mountain,AZ,535,188,6,24,29,47,51,53,54,83
2015,Rocky Mountain,NM,228,70,3,6,20,18,28,26,18,39
2015,Southeastern,VA,844,273,14,47,79,89,104,88,89,61
2015,Southeastern,TN,206,70,3,11,14,16,13,20,33,26
2015,Southeastern,SC,86,39,1,4,3,2,6,13,11,7
2015,Southeastern,NC,487,197,3,17,25,52,58,53,41,41
2015,Southeastern,MS,27,3,0,0,0,3,1,4,2,14
2015,Southeastern,LA,51,17,0,0,1,3,7,3,6,14
2015,Southeastern,GA,151,57,1,6,11,20,20,13,6,17
2015,Southeastern,FL,727,374,6,22,45,75,81,51,49,24
2015,Southeastern,AR,29,12,0,2,0,0,6,1,2,6
2015,Southeastern,AL,126,42,1,4,5,5,12,14,14,29
2015,Southeastern,MD,1208,385,14,88,132,166,127,129,93,74
2015,Southeastern,DC,196,79,1,5,8,10,29,14,21,29
2016,Atlantic,DE,107,38,2,8,7,11,10,9,8,14
2016,Atlantic,E PA,1623,486,26,124,225,198,183,165,126,90
2016,Atlantic,NJ,1640,302,15,90,144,186,254,229,231,189
2016,Central,IL,3097,740,37,200,281,376,453,444,298,268
2016,Central,IA,332,52,4,24,20,30,42,39,52,69
2016,Central,KS,96,28,1,5,6,8,13,13,14,8
2016,Central,MO,760,161,3,20,42,68,81,125,101,159
2016,Central,NE,221,30,3,17,17,18,32,31,38,35
2016,Central,WI,3555,616,26,94,168,382,446,488,546,789
2016,Massachusetts,MA,10693,1523,69,545,1060,1446,1552,1550,1381,1567
2016,Michigan,MI,5105,1789,80,283,379,428,497,484,504,661
2016,Mid-American,IN,495,111,7,17,25,48,61,64,40,122
2016,Mid-American,KY,125,58,3,3,9,8,10,13,11,10
2016,Mid-American,OH,1143,325,15,54,88,116,157,137,145,106
2016,Mid-American,W PA,1234,192,25,93,112,137,140,155,194,186
2016,Mid-American,WV,122,14,2,1,7,7,15,22,28,26
2016,Minnesota,MN,13580,1900,47,421,764,1617,2136,2259,2162,2274
2016,New England,CT,2427,282,20,110,221,360,410,369,335,320
2016,New England,ME,1211,148,8,58,84,160,189,147,153,264
2016,New England,NH,1107,129,7,73,107,133,163,144,171,180
2016,New England,RI,679,96,9,32,38,67,91,88,100,158
2016,New England,VT,1231,189,5,36,59,162,188,183,170,239
2016,New York,NY,5861,1015,48,288,507,700,733,760,760,1050
2016,Northern Plains,MT,961,485,13,33,67,63,75,71,76,78
2016,Northern Plains,ND,1422,59,5,59,137,190,193,248,242,289
2016,Northern Plains,SD,489,12,2,44,59,70,63,72,75,92
2016,Northern Plains,WY,438,105,9,28,32,47,47,51,53,66
2016,Pacific,AK,1965,921,19,66,103,131,141,153,162,269
2016,Pacific,CA,2517,1111,17,100,167,192,208,264,258,200
2016,Pacific,HI,21,15,0,1,0,0,0,1,2,2
2016,Pacific,NV,67,26,1,1,3,6,11,7,9,3
2016,Pacific,OR,304,154,2,9,6,16,33,36,29,19
2016,Pacific,WA,1180,504,16,32,63,76,95,133,129,132
2016,Rocky Mountain,AZ,580,214,6,22,38,53,52,68,60,67
2016,Rocky Mountain,CO,2431,1077,22,98,155,212,201,224,255,187
2016,Rocky Mountain,ID,721,338,3,35,54,53,66,56,53,63
2016,Rocky Mountain,NM,212,56,0,13,16,21,27,26,17,36
2016,Rocky Mountain,OK,65,8,0,3,3,5,8,6,13,19
2016,Rocky Mountain,TX,882,377,9,23,45,78,81,64,109,96
2016,Rocky Mountain,UT,533,263,9,37,51,57,31,33,24,28
2016,Southeastern,AL,171,38,2,7,3,11,16,18,38,38
2016,Southeastern,AR,38,12,0,1,0,1,1,3,11,9
2016,Southeastern,DC,217,61,1,7,4,17,30,19,31,47
2016,Southeastern,FL,862,356,7,34,48,80,87,59,91,100
2016,Southeastern,GA,142,50,1,5,18,20,15,14,10,9
2016,Southeastern,LA,63,8,0,1,3,5,4,5,10,27
2016,Southeastern,MD,1284,387,17,65,144,153,134,128,140,116
2016,Southeastern,MS,20,4,0,2,2,0,1,3,4,4
2016,Southeastern,NC,513,181,1,19,29,64,55,47,54,63
2016,Southeastern,SC,105,37,1,3,7,11,10,12,13,11
2016,Southeastern,TN,273,63,3,11,19,15,25,40,54,43
2016,Southeastern,VA,912,253,13,60,67,103,94,103,118,101
2017,Atlantic,DE,115,32,2,7,8,10,11,13,22,10
2017,Atlantic,E PA,1751,483,21,170,191,226,210,177,156,117
2017,Atlantic,NJ,1751,310,31,80,151,202,259,250,267,201
2017,Central,IL,3372,767,26,178,308,410,415,441,445,382
2017,Central,IA,355,59,10,12,25,28,41,54,61,65
2017,Central,KS,100,42,2,2,6,5,18,12,5,8
2017,Central,MO,771,169,4,22,54,67,92,111,123,129
2017,Central,NE,231,52,8,13,12,31,34,29,29,23
2017,Central,WI,3873,651,26,106,199,382,459,558,599,893
2017,Massachusetts,MA,10855,1459,62,606,1060,1461,1524,1581,1497,1605
2017,Michigan,MI,5041,1744,64,268,367,432,478,479,532,677
2017,Mid-American,IN,507,128,8,18,33,62,70,64,55,69
2017,Mid-American,KY,155,63,1,2,7,8,16,11,23,24
2017,Mid-American,OH,1195,295,14,72,91,131,149,151,161,131
2017,Mid-American,W PA,1321,204,26,75,127,151,144,169,242,183
2017,Mid-American,WV,130,14,0,3,10,8,22,25,24,24
2017,Minnesota,MN,13883,1862,58,410,714,1559,2179,2298,2375,2428
2017,New England,CT,2556,280,21,130,237,383,383,413,321,388
2017,New England,ME,1257,161,2,48,89,179,166,138,140,334
2017,New England,NH,1107,138,14,80,96,148,138,156,151,186
2017,New England,RI,655,99,8,23,34,65,85,88,103,150
2017,New England,VT,1212,160,9,35,72,160,195,185,170,226
2017,New York,NY,5992,995,53,289,532,688,734,796,818,1087
2017,Northern Plains,MT,998,493,8,53,54,71,75,84,86,74
2017,Northern Plains,ND,1460,65,12,52,135,165,206,260,237,328
2017,Northern Plains,SD,472,23,1,42,67,70,54,81,56,78
2017,Northern Plains,WY,437,109,9,31,38,48,44,47,58,53
2017,Pacific,AK,1987,924,11,64,109,144,159,143,184,249
2017,Pacific,CA,2963,1163,21,113,174,211,262,375,351,293
2017,Pacific,HI,26,14,0,1,1,0,0,4,2,4
2017,Pacific,NV,107,53,1,3,5,7,12,9,10,7
2017,Pacific,OR,311,137,4,8,9,23,35,35,32,28
2017,Pacific,WA,1308,556,10,37,62,86,109,152,116,180
2017,Rocky Mountain,AZ,757,209,10,33,50,59,70,101,107,118
2017,Rocky Mountain,CO,2689,1156,35,106,174,185,254,279,293,207
2017,Rocky Mountain,ID,713,337,1,39,49,59,68,60,44,56
2017,Rocky Mountain,NM,224,60,4,8,13,20,28,23,28,40
2017,Rocky Mountain,OK,67,7,0,1,0,3,13,12,15,16
2017,Rocky Mountain,TX,953,405,7,31,49,70,82,104,106,99
2017,Rocky Mountain,UT,526,261,7,29,56,47,40,26,31,29
2017,Southeastern,AL,213,47,4,4,8,12,14,24,41,59
2017,Southeastern,AR,34,6,0,0,0,1,2,6,10,9
2017,Southeastern,DC,263,74,1,4,6,26,20,30,33,69
2017,Southeastern,FL,903,370,13,29,61,84,77,96,101,72
2017,Southeastern,GA,173,47,0,8,26,19,21,21,16,15
2017,Southeastern,LA,65,14,0,2,4,4,5,11,10,15
2017,Southeastern,MD,1410,420,17,83,153,137,148,166,156,130
2017,Southeastern,MS,23,4,0,1,1,1,1,5,5,5
2017,Southeastern,NC,640,177,8,15,44,53,65,77,95,106
2017,Southeastern,SC,124,41,1,5,5,12,17,14,19,10
2017,Southeastern,TN,344,85,7,10,15,27,29,49,52,70
2017,Southeastern,VA,980,270,16,53,72,81,117,141,116,114
2018,Atlantic,DE,107,33,3,4,8,10,11,17,15,6
2018,Atlantic,E PA,1818,507,28,153,238,204,204,194,173,117
2018,Atlantic,NJ,1815,298,24,85,135,241,255,301,269,207
2018,Central,IL,3410,774,45,206,363,423,428,450,398,323
2018,Central,IA,370,59,8,16,22,29,44,68,63,61
2018,Central,KS,139,56,2,2,5,15,17,21,13,8
2018,Central,MO,804,160,2,24,65,76,112,110,121,134
2018,Central,NE,206,28,8,13,16,33,27,25,32,24
2018,Central,WI,4121,678,25,115,214,381,525,630,654,899
2018,Massachusetts,MA,11367,1492,77,659,1086,1453,1596,1658,1567,1779
2018,Michigan,MI,5266,1806,105,272,330,432,475,521,560,766
2018,Mid-American,IN,539,125,3,22,28,57,91,75,70,68
2018,Mid-American,KY,169,61,1,3,7,13,15,19,29,21
2018,Mid-American,OH,1326,331,16,62,98,139,157,203,191,129
2018,Mid-American,W PA,1421,219,35,80,111,133,168,236,236,203
2018,Mid-American,WV,131,15,0,3,7,14,19,20,21,32
2018,Minnesota,MN,14223,1885,62,405,753,1587,2236,2394,2424,2477
2018,New England,CT,2711,266,14,126,270,386,413,426,363,447
2018,New England,ME,1179,125,8,35,72,152,171,152,162,302
2018,New England,NH,1092,145,14,60,107,139,132,160,157,178
2018,New England,RI,673,110,7,19,35,78,88,86,106,144
2018,New England,VT,1182,155,8,43,76,151,184,164,167,234
2018,New York,NY,6414,1128,87,300,556,653,733,866,868,1222
2018,Northern Plains,MT,1073,541,8,46,52,62,74,104,86,100
2018,Northern Plains,ND,1470,47,7,72,115,167,232,240,269,321
2018,Northern Plains,SD,504,11,6,43,75,66,69,70,72,92
2018,Northern Plains,WY,450,123,4,26,47,50,53,56,45,46
2018,Pacific,AK,2013,939,16,69,116,135,145,159,171,263
2018,Pacific,CA,3224,1208,26,116,187,240,318,426,398,305
2018,Pacific,HI,38,19,0,1,0,0,5,5,4,4
2018,Pacific,NV,204,86,0,5,10,14,21,32,24,12
2018,Pacific,OR,338,159,3,6,14,34,38,30,26,28
2018,Pacific,WA,1365,556,9,39,61,104,129,140,153,174
2018,Rocky Mountain,AZ,764,197,13,28,52,74,87,125,106,82
2018,Rocky Mountain,CO,2788,1259,35,99,165,201,271,293,282,183
2018,Rocky Mountain,ID,778,322,19,29,48,68,66,72,74,80
2018,Rocky Mountain,NM,220,64,1,11,14,20,31,25,25,29
2018,Rocky Mountain,OK,82,9,2,1,1,8,18,17,12,14
2018,Rocky Mountain,TX,995,386,6,31,55,78,98,127,108,106
2018,Rocky Mountain,UT,549,269,14,26,68,38,45,31,33,25
2018,Southeastern,AL,235,65,2,5,7,15,21,35,39,46
2018,Southeastern,AR,37,5,0,0,1,0,3,12,8,8
2018,Southeastern,DC,287,78,0,6,10,23,26,29,30,85
2018,Southeastern,FL,1032,412,11,36,66,87,90,107,142,81
2018,Southeastern,GA,176,50,3,14,21,18,21,16,18,15
2018,Southeastern,LA,39,7,0,3,4,1,7,2,5,10
2018,Southeastern,MD,1472,429,20,95,164,159,162,186,146,111
2018,Southeastern,MS,23,4,0,0,0,0,4,4,9,2
2018,Southeastern,NC,734,201,9,30,41,63,79,114,110,87
2018,Southeastern,SC,138,45,0,1,10,18,18,21,12,13
2018,Southeastern,TN,326,100,2,12,19,20,32,43,44,54
2018,Southeastern,VA,971,255,18,42,82,97,120,155,120,82
2019,Atlantic,DE,112,36,4,4,8,10,11,22,12,5
2019,Atlantic,E PA,1813,505,39,143,231,232,192,203,160,108
2019,Atlantic,NJ,1965,288,32,90,175,273,277,317,312,201
2019,Central,IL,3292,777,40,199,396,367,413,467,346,287
2019,Central,IA,373,58,8,19,19,28,46,76,67,52
2019,Central,KS,142,55,0,6,6,17,21,15,12,10
2019,Central,MO,981,155,5,40,55,98,119,150,187,172
2019,Central,NE,216,33,2,10,25,32,37,28,27,22
2019,Central,WI,4361,769,25,130,194,395,563,633,669,983
2019,Massachusetts,MA,11154,1457,111,667,1147,1411,1528,1656,1470,1707
2019,Michigan,MI,5403,1790,108,276,364,461,480,601,595,728
2019,Mid-American,IN,550,118,3,18,44,77,85,71,69,65
2019,Mid-American,KY,153,48,1,5,7,17,10,28,19,18
2019,Mid-American,OH,1366,325,28,52,94,139,179,206,194,149
2019,Mid-American,W PA,1368,207,26,90,119,156,176,234,199,161
2019,Mid-American,WV,114,21,3,6,6,19,13,16,9,21
2019,Minnesota,MN,14392,1887,65,435,785,1552,2269,2428,2361,2610
2019,New England,CT,2719,234,28,136,295,347,441,409,401,428
2019,New England,ME,1256,130,11,37,90,147,167,151,211,312
2019,New England,NH,1084,137,17,47,103,124,139,164,143,210
2019,New England,RI,659,107,6,15,41,77,81,99,84,149
2019,New England,VT,1195,138,7,47,74,158,190,164,156,261
2019,New York,NY,6348,954,71,310,541,636,766,904,888,1278
2019,Northern Plains,MT,1079,542,9,42,54,60,87,90,82,113
2019,Northern Plains,ND,1538,48,4,68,93,182,252,261,256,374
2019,Northern Plains,SD,516,6,6,49,75,68,82,60,81,89
2019,Northern Plains,WY,458,112,6,24,50,54,58,59,44,51
2019,Pacific,AK,2001,913,15,60,124,142,138,165,159,285
2019,Pacific,CA,3304,1155,26,112,208,257,374,432,432,308
2019,Pacific,HI,34,14,0,0,0,2,5,1,7,5
2019,Pacific,NV,232,72,2,5,12,28,38,48,20,7
2019,Pacific,OR,339,162,3,8,21,27,40,25,28,25
2019,Pacific,WA,1463,652,6,50,68,103,144,132,161,147
2019,Rocky Mountain,AZ,779,186,12,32,56,78,96,119,109,91
2019,Rocky Mountain,CO,2824,1237,36,116,151,251,256,307,279,191
2019,Rocky Mountain,ID,854,388,5,24,59,62,73,63,88,92
2019,Rocky Mountain,NM,240,64,0,12,17,22,32,32,34,27
2019,Rocky Mountain,OK,74,10,0,0,4,11,11,16,17,5
2019,Rocky Mountain,TX,1025,387,9,43,58,89,121,132,113,73
2019,Rocky Mountain,UT,511,248,9,35,50,48,35,32,25,29
2019,Southeastern,AL,224,67,2,2,11,8,25,31,34,44
2019,Southeastern,AR,38,4,0,2,3,1,8,9,4,7
2019,Southeastern,DC,269,86,2,7,18,14,33,27,29,53
2019,Southeastern,FL,1257,456,10,43,70,111,108,183,160,116
2019,Southeastern,GA,177,47,0,10,16,20,19,25,18,22
2019,Southeastern,LA,30,10,0,1,0,1,4,5,7,2
2019,Southeastern,MD,1456,402,20,126,154,176,176,165,146,91
2019,Southeastern,MS,26,4,0,0,1,3,3,4,7,4
2019,Southeastern,NC,797,210,9,31,58,63,93,124,115,94
2019,Southeastern,SC,136,49,0,1,8,17,18,22,11,10
2019,Southeastern,TN,343,111,3,7,18,23,29,51,49,52
2019,Southeastern,VA,1062,310,15,57,71,99,162,134,121,93
2020,Atlantic,DE,83,10,2,4,7,8,15,17,12,8
2020,Atlantic,E PA,1467,259,14,151,201,202,197,195,170,78
2020,Atlantic,NJ,1562,137,14,82,200,253,255,262,220,139
2020,Central,IL,2585,344,20,219,338,352,379,410,322,201
2020,Central,IA,367,32,3,13,16,39,67,70,66,61
2020,Central,KS,119,38,0,5,10,16,16,13,11,10
2020,Central,MO,922,163,9,43,71,98,123,149,145,121
2020,Central,NE,202,22,2,7,28,30,29,35,24,25
2020,Central,WI,3752,197,16,146,229,463,597,654,656,794
2020,Massachusetts,MA,9624,863,48,653,1167,1416,1542,1468,1240,1227
2020,Michigan,MI,4127,1072,59,230,333,397,484,551,459,542
2020,Mid-American,IN,525,84,7,17,43,76,74,84,60,80
2020,Mid-American,KY,136,51,1,2,6,9,10,17,15,25
2020,Mid-American,OH,1193,190,4,62,107,134,178,191,168,159
2020,Mid-American,W PA,1158,144,20,67,105,164,177,204,156,121
2020,Mid-American,WV,98,10,0,3,10,16,18,17,11,13
2020,Minnesota,MN,14238,1258,22,561,1160,1810,2253,2401,2384,2389
2020,New England,CT,2318,106,9,156,291,366,401,373,293,323
2020,New England,ME,907,47,3,67,96,142,131,136,133,152
2020,New England,NH,927,56,6,62,111,123,158,153,125,133
2020,New England,RI,513,44,6,27,59,67,68,91,76,75
2020,New England,VT,971,51,0,49,80,140,176,155,151,169
2020,New York,NY,5316,429,58,351,523,632,736,777,815,995
2020,Northern Plains,MT,941,411,14,42,54,63,86,102,78,91
2020,Northern Plains,ND,1611,41,31,56,108,218,227,276,296,358
2020,Northern Plains,SD,533,4,4,50,67,73,73,83,85,94
2020,Northern Plains,WY,394,42,2,28,45,53,60,58,51,55
2020,Pacific,AK,1510,476,7,49,110,137,158,167,176,230
2020,Pacific,CA,1316,225,14,113,157,220,226,188,108,65
2020,Pacific,HI,2,2,0,0,0,0,0,0,0,0
2020,Pacific,NV,286,82,0,7,13,28,42,54,38,22
2020,Pacific,OR,209,80,1,5,26,30,23,14,21,9
2020,Pacific,WA,943,280,5,42,62,102,110,131,110,101
2020,Rocky Mountain,AZ,634,178,9,41,52,80,88,80,58,48
2020,Rocky Mountain,CO,2110,605,18,116,180,263,236,288,227,177
2020,Rocky Mountain,ID,647,217,1,32,60,66,65,60,65,81
2020,Rocky Mountain,NM,150,18,2,7,19,21,23,25,20,15
2020,Rocky Mountain,OK,50,6,0,1,6,5,11,6,10,5
2020,Rocky Mountain,TX,986,290,8,42,73,89,119,118,119,128
2020,Rocky Mountain,UT,433,136,8,45,39,57,42,45,32,29
2020,Southeastern,AL,171,55,1,4,4,13,17,29,16,32
2020,Southeastern,AR,34,3,0,2,0,1,7,5,6,10
2020,Southeastern,DC,177,50,1,9,15,23,27,23,17,12
2020,Southeastern,FL,1030,360,16,42,82,110,116,140,104,60
2020,Southeastern,GA,146,27,2,13,18,24,20,20,11,11
2020,Southeastern,LA,15,2,0,0,0,4,2,3,1,3
2020,Southeastern,MD,1138,253,8,96,154,168,167,128,101,63
2020,Southeastern,MS,14,2,0,1,0,2,4,1,3,1
2020,Southeastern,NC,565,163,8,28,51,56,75,70,63,51
2020,Southeastern,SC,128,40,0,5,14,16,19,13,7,14
2020,Southeastern,TN,301,95,5,10,18,23,27,48,43,32
2020,Southeastern,VA,814,174,9,55,64,112,126,118,89,67
2021,Atlantic,DE,113,29,1,7,7,12,19,16,13,9
2021,Atlantic,E PA,1850,524,28,159,245,213,212,197,173,99
2021,Atlantic,NJ,2122,313,26,123,254,265,297,334,284,226
2021,Central,IL,3125,741,37,242,321,377,427,432,307,241
2021,Central,IA,470,50,8,17,23,53,72,72,72,103
2021,Central,KS,145,48,2,3,12,20,18,14,14,14
2021,Central,MO,1202,214,16,43,83,122,158,199,185,182
2021,Central,NE,250,26,2,16,32,40,35,33,32,34
2021,Central,WI,4870,651,26,148,226,538,645,763,793,1080
2021,Massachusetts,MA,11452,1252,100,746,1153,1469,1681,1626,1563,1862
2021,Michigan,MI,5269,1465,88,315,372,456,583,637,598,755
2021,Mid-American,IN,632,137,6,28,56,80,82,90,89,64
2021,Mid-American,KY,161,58,0,3,8,11,19,20,25,17
2021,Mid-American,OH,1529,278,22,91,98,157,226,233,208,216
2021,Mid-American,W PA,1386,203,24,87,123,168,218,208,208,147
2021,Mid-American,WV,120,22,3,2,14,10,18,18,18,15
2021,Minnesota,MN,15377,1820,70,441,875,1798,2375,2544,2738,2716
2021,New England,CT,2726,201,28,161,273,395,401,440,357,470
2021,New England,ME,1152,93,15,59,78,142,139,172,172,282
2021,New England,NH,1117,105,7,60,98,138,166,164,171,208
2021,New England,RI,660,105,7,39,61,77,92,77,92,110
2021,New England,VT,1165,136,8,49,56,152,145,167,192,260
2021,New York,NY,6590,852,76,336,507,699,794,963,1026,1337
2021,Northern Plains,MT,1190,547,11,47,57,91,101,112,97,127
2021,Northern Plains,ND,1666,44,11,58,123,230,254,283,331,332
